6713162 39381.250 33559.375 4330478(16915) 199 6090713(23791) 142 +4063
6717225 39378.125 33559.375 4319612(16873) 200 6090713(23791) 142 +16873
6734098 39375.000 33559.375 4308827(16831) 201 6090713(23791) 142 +2855
6736953 39375.000 33556.250 4308827(16831) 201 6069305(23708) 143 +13976
6750929 39371.875 33556.250 4298122(16789) 202 6069305(23708) 143 +9732
6760661 39371.875 33553.125 4298122(16789) 202 6048121(23625) 144 +7057
6767718 39368.750 33553.125 4287497(16748) 203 6048121(23625) 144 +16568
6784286 39368.750 33550.000 4287497(16748) 203 6027157(23543) 145 +180
6784466 39365.625 33550.000 4276950(16706) 204 6027157(23543) 145 +16706
6801172 39362.500 33550.000 4266481(16665) 205 6027157(23543) 145 +6657
6807829 39362.500 33546.875 4266481(16665) 205 6006410(23462) 146 +10008
6817837 39359.375 33546.875 4256088(16625) 206 6006410(23462) 146 +13454
6831291 39359.375 33543.750 4256088(16625) 206 5985876(23382) 147 +3171
6834462 39356.250 33543.750 4245771(16585) 207 5985876(23382) 147 +16585
6851047 39353.125 33543.750 4235528(16545) 208 5985876(23382) 147 +3626
6854673 39353.125 33540.625 4235528(16545) 208 5965551(23302) 148 +12919
6867592 39350.000 33540.625 4225359(16505) 209 5965551(23302) 148 +10383
6877975 39350.000 33537.500 4225359(16505) 209 5945432(23224) 149 +6122
6884097 39346.875 33537.500 4215263(16465) 210 5945432(23224) 149 +16465
6900562 39343.750 33537.500 4205239(16426) 211 5945432(23224) 149 +637
6901199 39343.750 33534.375 4205239(16426) 211 5925515(23146) 150 +15789
6916988 39340.625 33534.375 4195286(16387) 212 5925515(23146) 150 +7357
6924345 39340.625 33531.250 4195286(16387) 212 5905797(23069) 151 +9030
6933375 39337.500 33531.250 4185404(16349) 213 5905797(23069) 151 +14039
6947414 39337.500 33528.125 4185404(16349) 213 5886274(22993) 152 +2310
6949724 39334.375 33528.125 4175591(16310) 214 5886274(22993) 152 +16310
6966034 39331.250 33528.125 4165847(16272) 215 5886274(22993) 152 +4373
